"GID_2","GID_0","COUNTRY","GID_1","NAME_1","NL_NAME_1","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2","district_key","sba_2015","anc_2015","pnc_2015","coverage_2015","sba_2024","anc_2024","pnc_2024","coverage_2024","coverage_change"
"MWI.22.3_1","MWI","Malawi","MWI.22_1","Ntcheu",NA,"SC Goodson Ganya",NA,NA,"Sub-chief","Sub-chief",NA,NA,"ntcheu",0.509531452359625,0.495816720682547,0.994076116089765,0.666474763043979,0.34425020679603,0.622701788671605,1,0.655650665155878,-0.0108240978881005
"MWI.22.4_1","MWI","Malawi","MWI.22_1","Ntcheu",NA,"SC Makwangwala",NA,NA,"Sub-chief","Sub-chief",NA,NA,"ntcheu",0.509531452359625,0.495816720682547,0.994076116089765,0.666474763043979,0.34425020679603,0.622701788671605,1,0.655650665155878,-0.0108240978881005
"MWI.22.5_1","MWI","Malawi","MWI.22_1","Ntcheu",NA,"TA Chakhumbira",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntcheu",0.509531452359625,0.495816720682547,0.994076116089765,0.666474763043979,0.34425020679603,0.622701788671605,1,0.655650665155878,-0.0108240978881005
"MWI.22.6_1","MWI","Malawi","MWI.22_1","Ntcheu",NA,"TA Kwataine",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntcheu",0.509531452359625,0.495816720682547,0.994076116089765,0.666474763043979,0.34425020679603,0.622701788671605,1,0.655650665155878,-0.0108240978881005
"MWI.22.7_1","MWI","Malawi","MWI.22_1","Ntcheu",NA,"TA Masasa",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntcheu",0.509531452359625,0.495816720682547,0.994076116089765,0.666474763043979,0.34425020679603,0.622701788671605,1,0.655650665155878,-0.0108240978881005
"MWI.22.8_1","MWI","Malawi","MWI.22_1","Ntcheu",NA,"TA Mpando",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntcheu",0.509531452359625,0.495816720682547,0.994076116089765,0.666474763043979,0.34425020679603,0.622701788671605,1,0.655650665155878,-0.0108240978881005
"MWI.22.9_1","MWI","Malawi","MWI.22_1","Ntcheu",NA,"TA Njolomole",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntcheu",0.509531452359625,0.495816720682547,0.994076116089765,0.666474763043979,0.34425020679603,0.622701788671605,1,0.655650665155878,-0.0108240978881005
"MWI.22.10_1","MWI","Malawi","MWI.22_1","Ntcheu",NA,"TA Phambala",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntcheu",0.509531452359625,0.495816720682547,0.994076116089765,0.666474763043979,0.34425020679603,0.622701788671605,1,0.655650665155878,-0.0108240978881005
"MWI.23.1_1","MWI","Malawi","MWI.23_1","Ntchisi",NA,"Ntchisi Boma",NA,NA,"Boma","Headquarter",NA,NA,"ntchisi",0.583050068677112,0.564847711583938,0.992531003021858,0.713476261094303,0.314750098758329,0.67850282479935,1,0.664417641185893,-0.0490586199084098
"MWI.23.2_1","MWI","Malawi","MWI.23_1","Ntchisi",NA,"SC Chilooko",NA,NA,"Sub-chief","Sub-chief",NA,NA,"ntchisi",0.583050068677112,0.564847711583938,0.992531003021858,0.713476261094303,0.314750098758329,0.67850282479935,1,0.664417641185893,-0.0490586199084098
"MWI.23.3_1","MWI","Malawi","MWI.23_1","Ntchisi",NA,"SC Nthondo",NA,NA,"Sub-chief","Sub-chief",NA,NA,"ntchisi",0.583050068677112,0.564847711583938,0.992531003021858,0.713476261094303,0.314750098758329,0.67850282479935,1,0.664417641185893,-0.0490586199084098
"MWI.23.4_1","MWI","Malawi","MWI.23_1","Ntchisi",NA,"TA Chikho",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntchisi",0.583050068677112,0.564847711583938,0.992531003021858,0.713476261094303,0.314750098758329,0.67850282479935,1,0.664417641185893,-0.0490586199084098
"MWI.23.5_1","MWI","Malawi","MWI.23_1","Ntchisi",NA,"TA Kalumo",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntchisi",0.583050068677112,0.564847711583938,0.992531003021858,0.713476261094303,0.314750098758329,0.67850282479935,1,0.664417641185893,-0.0490586199084098
"MWI.23.6_1","MWI","Malawi","MWI.23_1","Ntchisi",NA,"TA Kasakula",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntchisi",0.583050068677112,0.564847711583938,0.992531003021858,0.713476261094303,0.314750098758329,0.67850282479935,1,0.664417641185893,-0.0490586199084098
"MWI.23.7_1","MWI","Malawi","MWI.23_1","Ntchisi",NA,"TA Kasukula",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"ntchisi",0.583050068677112,0.564847711583938,0.992531003021858,0.713476261094303,0.314750098758329,0.67850282479935,1,0.664417641185893,-0.0490586199084098
"MWI.24.1_1","MWI","Malawi","MWI.24_1","Phalombe",NA,"Lake Chilwa",NA,NA,"Water body","Water body",NA,NA,"phalombe",0.540153168618156,0.622274578282778,0.993692952446221,0.718706899782385,0.305809717540652,0.582434179623587,1,0.62941463238808,-0.0892922673943054
"MWI.24.2_1","MWI","Malawi","MWI.24_1","Phalombe",NA,"TA Mkhumba",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"phalombe",0.540153168618156,0.622274578282778,0.993692952446221,0.718706899782385,0.305809717540652,0.582434179623587,1,0.62941463238808,-0.0892922673943054
"MWI.24.3_1","MWI","Malawi","MWI.24_1","Phalombe",NA,"TA Nazombe",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"phalombe",0.540153168618156,0.622274578282778,0.993692952446221,0.718706899782385,0.305809717540652,0.582434179623587,1,0.62941463238808,-0.0892922673943054
"MWI.25.1_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"Lake Malawi",NA,NA,"Water body","Water body",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.2_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"Nyika National Park - Rumphi",NA,NA,"National Park","National Park",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.3_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"Rumphi Boma",NA,NA,"Boma","Headquarter",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.4_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"SC Chapinduka",NA,NA,"Sub-chief","Sub-chief",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.5_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"SC Kachulu",NA,NA,"Sub-chief","Sub-chief",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.6_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"SC Mwahenga",NA,NA,"Sub-chief","Sub-chief",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.7_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"SC Mwalweni",NA,NA,"Sub-chief","Sub-chief",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.8_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"SC Mwankhunikira",NA,NA,"Sub-chief","Sub-chief",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.9_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"TA Chikulamayembe",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.10_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"TA Katumbi",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.11_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"TA Mwamlowe",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.25.12_1","MWI","Malawi","MWI.25_1","Rumphi",NA,"Vwaza Marsh Game Reserve - Rumph",NA,NA,"Reserve","Reserve",NA,NA,"rumphi",0.521247173222584,0.438771090087405,0.999048325928869,0.653022196412953,0.313219582761156,0.607364984966566,1,0.640194855909241,-0.0128273405037117
"MWI.26.1_1","MWI","Malawi","MWI.26_1","Salima",NA,"Lake Malawi",NA,NA,"Water body","Water body",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.2_1","MWI","Malawi","MWI.26_1","Salima",NA,"Salima Town",NA,NA,"Town","Town",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.3_1","MWI","Malawi","MWI.26_1","Salima",NA,"SC Kambalame",NA,NA,"Sub-chief","Sub-chief",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.4_1","MWI","Malawi","MWI.26_1","Salima",NA,"SC Kambwiri",NA,NA,"Sub-chief","Sub-chief",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.5_1","MWI","Malawi","MWI.26_1","Salima",NA,"SC Mwanza",NA,NA,"Sub-chief","Sub-chief",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.6_1","MWI","Malawi","MWI.26_1","Salima",NA,"TA Karonga",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.7_1","MWI","Malawi","MWI.26_1","Salima",NA,"TA Khombedza",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.8_1","MWI","Malawi","MWI.26_1","Salima",NA,"TA Kuluunda",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.9_1","MWI","Malawi","MWI.26_1","Salima",NA,"TA Maganga",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.10_1","MWI","Malawi","MWI.26_1","Salima",NA,"TA Ndindi",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.26.11_1","MWI","Malawi","MWI.26_1","Salima",NA,"TA Pemba",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"salima",0.561969469572714,0.434509359213226,0.993083319185931,0.66318738265729,0.349752209922944,0.592738961948886,0.995601180516368,0.646030784129399,-0.0171565985278908
"MWI.27.1_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"Luchenza Town",NA,NA,"Town","Town",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.2_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"SC Kwethemule",NA,NA,"Sub-chief","Sub-chief",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.3_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"SC Mbawela",NA,NA,"Sub-chief","Sub-chief",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.4_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"SC Mphuka",NA,NA,"Sub-chief","Sub-chief",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.5_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"SC Thukuta",NA,NA,"Sub-chief","Sub-chief",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.6_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"TA Bvumbwe",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.7_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"TA Changata",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.8_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"TA Chimaliro",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.9_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"TA Kapichi",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.10_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"TA Nchilamwela",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.11_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"TA Nsabwe",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.12_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"TA Thomas",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.27.13_1","MWI","Malawi","MWI.27_1","Thyolo",NA,"Thyolo Boma",NA,NA,"Boma","Headquarter",NA,NA,"thyolo",0.436263370360815,0.444063341360147,0.99242725573545,0.624251322485471,0.316275147179222,0.569315377759964,0.994400322017048,0.626663615652078,0.0024122931666074
"MWI.28.1_1","MWI","Malawi","MWI.28_1","Zomba",NA,"Lake Chilwa",NA,NA,"Water body","Water body",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
"MWI.28.2_1","MWI","Malawi","MWI.28_1","Zomba",NA,"SC Mbiza",NA,NA,"Sub-chief","Sub-chief",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
"MWI.28.3_1","MWI","Malawi","MWI.28_1","Zomba",NA,"SC Mkumbira",NA,NA,"Sub-chief","Sub-chief",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
"MWI.28.4_1","MWI","Malawi","MWI.28_1","Zomba",NA,"TA Chikowi",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
"MWI.28.5_1","MWI","Malawi","MWI.28_1","Zomba",NA,"TA Kuntumanji",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
"MWI.28.6_1","MWI","Malawi","MWI.28_1","Zomba",NA,"TA Malemia",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
"MWI.28.7_1","MWI","Malawi","MWI.28_1","Zomba",NA,"TA Mlumbe",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
"MWI.28.8_1","MWI","Malawi","MWI.28_1","Zomba",NA,"TA Mwambo",NA,NA,"Traditional Authority","Traditional Authority",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
"MWI.28.9_1","MWI","Malawi","MWI.28_1","Zomba",NA,"Zomba City",NA,NA,"City","City",NA,NA,"zomba",0.532336552081803,0.469497061056608,0.997088819015045,0.666307477384485,0.344750432488569,0.702750023520291,0.991802532003775,0.679767662670878,0.0134601852863929
